,user_id,timestamp,date,days_gone,user_is_gone,correct,wrong,discovered,passed,started_attempt,viewed,unique_days_on_course,course_passed
9110,12649,1437038738,2015-07-16,1038 days,True,32.0,67.0,78,63,52,210,7,False
9111,12650,1509958013,2017-11-06,194 days,True,0.0,0.0,150,111,8,221,15,False
9112,12651,1512911768,2017-12-10,160 days,True,29.0,27.0,73,73,32,110,6,False
9113,12654,1520836063,2018-03-12,68 days,True,0.0,0.0,1,0,1,1,1,False
9114,12656,1522179661,2018-03-27,53 days,True,74.0,41.0,197,195,94,331,11,True
9115,12657,1472916765,2016-09-03,623 days,True,28.0,36.0,75,74,32,199,11,False
9116,12658,1458828290,2016-03-24,786 days,True,13.0,9.0,40,37,13,80,7,False
9117,12659,1436126114,2015-07-05,1049 days,True,0.0,0.0,4,2,0,6,1,False
9118,12661,1508504870,2017-10-20,211 days,True,69.0,155.0,180,175,85,481,22,True
9119,12663,1510767444,2017-11-15,185 days,True,0.0,0.0,1,1,0,1,1,False
9120,12665,1477303722,2016-10-24,572 days,True,2.0,0.0,51,46,4,66,1,False
9121,12666,1517232268,2018-01-29,110 days,True,0.0,0.0,2,1,1,2,1,False
9122,12668,1478632127,2016-11-08,557 days,True,0.0,0.0,1,1,0,1,1,False
9123,12669,1525167379,2018-05-01,18 days,True,50.0,20.0,127,125,55,212,13,False
9124,12670,1481821678,2016-12-15,520 days,True,0.0,0.0,1,0,0,1,1,False
9125,12671,1509450753,2017-10-31,200 days,True,74.0,207.0,192,188,131,1367,41,True
9126,12672,1508359016,2017-10-18,213 days,True,2.0,0.0,30,20,8,77,5,False
9127,12673,1525194664,2018-05-01,18 days,True,4.0,4.0,43,33,16,89,5,False
9128,12674,1436095922,2015-07-05,1049 days,True,2.0,0.0,6,6,2,6,1,False
9129,12676,1443535733,2015-09-29,963 days,True,0.0,0.0,1,1,0,1,1,False
9130,12678,1457600217,2016-03-10,800 days,True,0.0,0.0,1,0,0,1,1,False
9131,12680,1481231408,2016-12-08,527 days,True,0.0,0.0,51,39,0,67,2,False
9132,12681,1435760477,2015-07-01,1053 days,True,0.0,0.0,1,1,0,1,1,False
9133,12682,1439992935,2015-08-19,1004 days,True,23.0,54.0,170,131,56,312,6,False
9134,12686,1492694046,2017-04-20,394 days,True,21.0,8.0,50,49,21,60,5,False
9135,12687,1516173097,2018-01-17,122 days,True,0.0,0.0,1,1,0,1,1,False
9136,12688,1514370349,2017-12-27,143 days,True,2.0,0.0,5,5,2,5,1,False
9137,12689,1444331556,2015-10-08,954 days,True,2.0,1.0,8,8,3,8,1,False
9138,12690,1441300847,2015-09-03,989 days,True,0.0,0.0,4,3,1,5,1,False
9139,12692,1499824874,2017-07-12,311 days,True,0.0,0.0,4,0,4,5,1,False
9140,12694,1437911757,2015-07-26,1028 days,True,0.0,0.0,3,3,0,3,2,False
9141,12695,1438763238,2015-08-05,1018 days,True,0.0,0.0,2,1,0,2,1,False
9142,12696,1486900767,2017-02-12,461 days,True,89.0,59.0,196,196,100,447,20,True
9143,12697,1514336752,2017-12-27,143 days,True,0.0,0.0,1,1,0,1,1,False
9144,12698,1525608188,2018-05-06,13 days,True,0.0,0.0,1,1,0,2,2,False
9145,12699,1435741211,2015-07-01,1053 days,True,0.0,0.0,1,1,0,1,1,False
9146,12701,1470992251,2016-08-12,645 days,True,0.0,0.0,1,1,0,2,2,False
9147,12702,1453131289,2016-01-18,852 days,True,1.0,18.0,7,4,22,9,2,False
9148,12703,1448903742,2015-11-30,901 days,True,10.0,8.0,103,74,14,118,3,False
9149,12705,1445864538,2015-10-26,936 days,True,0.0,1.0,27,20,1,47,2,False
9150,12706,1497442806,2017-06-14,339 days,True,31.0,52.0,84,79,35,229,21,False
9151,12708,1440610826,2015-08-26,997 days,True,0.0,0.0,1,1,0,1,1,False
9152,12710,1494245173,2017-05-08,376 days,True,16.0,4.0,42,41,16,91,32,False
9153,12711,1451765240,2016-01-02,868 days,True,2.0,1.0,11,11,3,11,1,False
9154,12715,1436632138,2015-07-11,1043 days,True,0.0,0.0,2,2,0,3,1,False
9155,12717,1478677530,2016-11-09,556 days,True,2.0,1.0,9,9,3,20,1,False
9156,12719,1520947054,2018-03-13,67 days,True,9.0,2.0,25,25,9,39,3,False
9157,12721,1526302509,2018-05-14,5 days,True,11.0,5.0,33,32,14,65,3,False
9158,12722,1526677797,2018-05-18,1 days,True,31.0,9.0,92,87,37,139,9,False
9159,12724,1434961376,2015-06-22,1062 days,True,2.0,0.0,10,10,2,12,2,False
9160,12726,1524005940,2018-04-17,32 days,True,15.0,9.0,70,64,24,261,16,False
9161,12727,1478777434,2016-11-10,555 days,True,0.0,0.0,1,1,0,4,3,False
9162,12728,1444407441,2015-10-09,953 days,True,0.0,0.0,4,3,0,4,1,False
9163,12729,1490960239,2017-03-31,414 days,True,0.0,0.0,4,4,0,5,1,False
9164,12730,1508136173,2017-10-16,215 days,True,0.0,0.0,1,1,0,1,1,False
9165,12731,1481789403,2016-12-15,520 days,True,2.0,0.0,9,9,2,13,4,False
9166,12732,1489740639,2017-03-17,428 days,True,0.0,0.0,52,34,1,121,13,False
9167,12734,1523655872,2018-04-13,36 days,True,0.0,0.0,1,1,0,1,1,False
9168,12735,1517664092,2018-02-03,105 days,True,0.0,0.0,1,1,0,2,2,False
9169,12736,1469227361,2016-07-22,666 days,True,0.0,0.0,1,0,0,1,1,False
9170,12737,1524338561,2018-04-21,28 days,True,83.0,192.0,198,198,136,2222,37,True
9171,12738,1482778025,2016-12-26,509 days,True,78.0,206.0,196,196,115,303,20,True
9172,12739,1459415341,2016-03-31,779 days,True,36.0,57.0,98,95,42,270,25,False
9173,12741,1434881315,2015-06-21,1063 days,True,0.0,0.0,1,1,0,1,1,False
9174,12742,1523198101,2018-04-08,41 days,True,0.0,0.0,1,1,0,1,1,False
9175,12745,1526707979,2018-05-19,0 days,False,55.0,27.0,128,128,64,165,10,False
9176,12747,1436107414,2015-07-05,1049 days,True,0.0,0.0,1,1,0,2,2,False
9177,12749,1524608515,2018-04-24,25 days,True,2.0,0.0,85,79,8,96,3,False
9178,12750,1517570440,2018-02-02,106 days,True,0.0,0.0,3,2,1,3,1,False
9179,12752,1522856684,2018-04-04,45 days,True,0.0,0.0,1,1,0,2,2,False
9180,12753,1462733589,2016-05-08,741 days,True,0.0,0.0,1,1,0,9,8,False
9181,12755,1526298672,2018-05-14,5 days,True,18.0,3.0,63,51,28,187,27,False
9182,12756,1521993621,2018-03-25,55 days,True,9.0,7.0,39,38,15,119,11,False
9183,12757,1516474760,2018-01-20,119 days,True,78.0,51.0,198,198,116,420,21,True
9184,12758,1440452083,2015-08-24,999 days,True,2.0,0.0,10,10,2,28,3,False
9185,12760,1478979548,2016-11-12,553 days,True,2.0,0.0,10,10,2,11,2,False
9186,12762,1437204472,2015-07-18,1036 days,True,68.0,87.0,161,161,98,467,12,False
9187,12763,1516352167,2018-01-19,120 days,True,0.0,0.0,1,1,0,1,1,False
9188,12764,1466638909,2016-06-22,696 days,True,0.0,0.0,2,2,0,2,1,False
9189,12765,1475046324,2016-09-28,598 days,True,0.0,0.0,1,1,0,1,1,False
9190,12766,1488374075,2017-03-01,444 days,True,0.0,0.0,1,1,0,1,1,False
9191,12767,1476307699,2016-10-12,584 days,True,9.0,3.0,24,24,9,29,1,False
9192,12768,1508595280,2017-10-21,210 days,True,0.0,0.0,1,1,0,1,1,False
9193,12769,1436114206,2015-07-05,1049 days,True,75.0,21.0,193,193,84,257,6,True
9194,12770,1472531651,2016-08-30,627 days,True,2.0,0.0,10,10,2,12,1,False
9195,12772,1468410923,2016-07-13,675 days,True,2.0,0.0,16,16,2,23,2,False
9196,12773,1521802180,2018-03-23,57 days,True,29.0,22.0,70,70,32,83,2,False
9197,12774,1524512476,2018-04-23,26 days,True,4.0,8.0,16,14,6,32,4,False
9198,12776,1447012090,2015-11-08,923 days,True,8.0,3.0,23,23,8,29,2,False
9199,12777,1518592079,2018-02-14,94 days,True,71.0,52.0,166,144,138,588,23,False
9200,12778,1507248212,2017-10-06,225 days,True,0.0,0.0,4,4,0,4,1,False
9201,12779,1443680641,2015-10-01,961 days,True,0.0,0.0,1,1,0,1,1,False
9202,12782,1437973772,2015-07-27,1027 days,True,0.0,0.0,1,1,0,3,2,False
9203,12784,1466493964,2016-06-21,697 days,True,75.0,44.0,193,193,100,621,24,True
9204,12785,1511796595,2017-11-27,173 days,True,32.0,30.0,94,92,35,166,13,False
9205,12786,1501175174,2017-07-27,296 days,True,0.0,0.0,4,3,0,5,2,False
9206,12787,1440002269,2015-08-19,1004 days,True,47.0,48.0,137,133,57,250,8,False
9207,12788,1458972901,2016-03-26,784 days,True,0.0,0.0,1,1,0,1,1,False
9208,12789,1521196944,2018-03-16,64 days,True,2.0,0.0,11,11,2,23,3,False
9209,12790,1515083438,2018-01-04,135 days,True,0.0,0.0,3,2,1,5,1,False
9210,12791,1523306239,2018-04-09,40 days,True,48.0,110.0,179,154,143,316,8,False
9211,12792,1499973906,2017-07-13,310 days,True,1.0,0.0,6,5,1,9,2,False
9212,12794,1471418222,2016-08-17,640 days,True,0.0,0.0,6,6,0,6,1,False
9213,12795,1479848802,2016-11-22,543 days,True,0.0,0.0,1,0,0,1,1,False
9214,12797,1453668410,2016-01-24,846 days,True,5.0,0.0,15,15,5,27,5,False
9215,12798,1524417870,2018-04-22,27 days,True,11.0,38.0,60,52,22,192,35,False
9216,12799,1526665196,2018-05-18,1 days,True,8.0,4.0,43,34,13,119,7,False
9217,12801,1511474025,2017-11-23,177 days,True,0.0,0.0,1,1,0,1,1,False
9218,12803,1521304535,2018-03-17,63 days,True,0.0,0.0,1,0,1,1,1,False
9219,12804,1478199616,2016-11-03,562 days,True,0.0,0.0,1,1,0,2,1,False
9220,12806,1516263739,2018-01-18,121 days,True,18.0,14.0,53,51,20,108,16,False
9221,12807,1474492300,2016-09-21,605 days,True,0.0,0.0,2,0,1,5,1,False
9222,12808,1439742204,2015-08-16,1007 days,True,0.0,0.0,2,1,0,2,1,False
9223,12809,1512590645,2017-12-06,164 days,True,0.0,0.0,1,1,0,1,1,False
9224,12811,1437765744,2015-07-24,1030 days,True,18.0,0.0,48,48,18,83,9,False
9225,12812,1523091359,2018-04-07,42 days,True,31.0,53.0,77,76,37,171,19,False
9226,12814,1449317866,2015-12-05,896 days,True,9.0,7.0,32,29,12,38,4,False
9227,12815,1435922182,2015-07-03,1051 days,True,14.0,24.0,51,49,15,81,4,False
9228,12816,1469071539,2016-07-21,667 days,True,2.0,0.0,11,11,2,13,2,False
9229,12819,1507194551,2017-10-05,226 days,True,0.0,0.0,5,4,1,5,1,False
9230,12820,1524084850,2018-04-18,31 days,True,15.0,11.0,138,100,51,274,25,False
9231,12821,1463654444,2016-05-19,730 days,True,0.0,0.0,1,1,0,1,1,False
9232,12822,1490543521,2017-03-26,419 days,True,9.0,21.0,33,32,9,121,7,False
9233,12825,1517313955,2018-01-30,109 days,True,2.0,0.0,9,9,2,12,2,False
9234,12828,1456343984,2016-02-24,815 days,True,8.0,0.0,24,24,8,28,1,False
9235,12829,1436107640,2015-07-05,1049 days,True,1.0,0.0,14,11,2,22,1,False
9236,12830,1457161650,2016-03-05,805 days,True,0.0,0.0,1,1,0,1,1,False
9237,12831,1525160403,2018-05-01,18 days,True,25.0,45.0,69,65,34,133,4,False
9238,12832,1472582971,2016-08-30,627 days,True,0.0,0.0,1,1,0,1,1,False
9239,12833,1476030871,2016-10-09,587 days,True,24.0,21.0,57,57,24,84,5,False
9240,12835,1512051555,2017-11-30,170 days,True,26.0,58.0,84,74,50,180,4,False
9241,12837,1459743378,2016-04-04,775 days,True,0.0,0.0,2,2,0,2,1,False
9242,12838,1473794355,2016-09-13,613 days,True,23.0,11.0,58,58,23,118,11,False
9243,12839,1518722110,2018-02-15,93 days,True,83.0,263.0,198,198,140,1126,41,True
9244,12840,1492808252,2017-04-21,393 days,True,0.0,0.0,3,3,0,3,1,False
9245,12841,1435097789,2015-06-23,1061 days,True,2.0,0.0,9,9,2,9,1,False
9246,12842,1510326191,2017-11-10,190 days,True,47.0,47.0,123,122,74,413,13,False
9247,12843,1455721374,2016-02-17,822 days,True,0.0,0.0,2,2,0,2,1,False
9248,12846,1473121029,2016-09-06,620 days,True,8.0,4.0,23,23,8,31,2,False
9249,12847,1505886901,2017-09-20,241 days,True,0.0,0.0,2,2,0,5,1,False
9250,12848,1449486877,2015-12-07,894 days,True,0.0,0.0,1,1,0,1,1,False
9251,12849,1466961910,2016-06-26,692 days,True,0.0,0.0,1,1,0,1,1,False
9252,12850,1480939808,2016-12-05,530 days,True,0.0,0.0,2,2,0,3,2,False
9253,12851,1486392777,2017-02-06,467 days,True,32.0,14.0,85,84,34,149,7,False
9254,12852,1516637505,2018-01-22,117 days,True,19.0,13.0,61,56,27,175,34,False
9255,12853,1439908108,2015-08-18,1005 days,True,2.0,0.0,14,12,3,19,4,False
9256,12854,1502463738,2017-08-11,281 days,True,20.0,16.0,130,106,32,461,17,False
9257,12855,1526741388,2018-05-19,0 days,False,0.0,0.0,1,1,0,2,2,False
9258,12856,1476564839,2016-10-15,581 days,True,0.0,0.0,11,9,1,11,1,False
9259,12858,1519720591,2018-02-27,81 days,True,9.0,2.0,25,25,9,35,4,False
9260,12861,1458632481,2016-03-22,788 days,True,0.0,0.0,3,1,0,4,1,False
9261,12863,1517257676,2018-01-29,110 days,True,0.0,0.0,1,1,0,1,1,False
9262,12864,1523397887,2018-04-10,39 days,True,15.0,29.0,46,44,17,127,8,False
9263,12867,1526243405,2018-05-13,6 days,True,13.0,4.0,41,37,18,78,11,False
9264,12868,1491214735,2017-04-03,411 days,True,2.0,1.0,12,10,5,16,3,False
9265,12869,1445347258,2015-10-20,942 days,True,0.0,0.0,1,1,0,1,1,False
9266,12871,1436246289,2015-07-07,1047 days,True,2.0,0.0,6,6,2,8,2,False
9267,12872,1479493274,2016-11-18,547 days,True,19.0,7.0,55,52,19,153,12,False
9268,12873,1516046008,2018-01-15,124 days,True,0.0,0.0,1,1,0,1,1,False
9269,12874,1519999730,2018-03-02,78 days,True,0.0,0.0,1,1,0,1,1,False
9270,12875,1441746564,2015-09-08,984 days,True,0.0,0.0,1,1,0,1,1,False
9271,12876,1483130776,2016-12-30,505 days,True,0.0,0.0,1,1,0,4,4,False
9272,12877,1520104403,2018-03-03,77 days,True,0.0,0.0,12,7,5,12,1,False
9273,12878,1506405691,2017-09-26,235 days,True,2.0,0.0,6,6,2,13,7,False
9274,12880,1468339375,2016-07-12,676 days,True,0.0,0.0,1,1,0,1,1,False
9275,12881,1512073502,2017-11-30,170 days,True,0.0,0.0,1,1,0,1,1,False
9276,12882,1436818866,2015-07-13,1041 days,True,46.0,104.0,122,116,76,314,10,False
9277,12884,1526548962,2018-05-17,2 days,True,17.0,11.0,45,44,20,96,9,False
9278,12886,1523259863,2018-04-09,40 days,True,0.0,0.0,2,1,1,2,1,False
9279,12887,1454740114,2016-02-06,833 days,True,1.0,0.0,4,4,1,7,4,False
9280,12888,1488456646,2017-03-02,443 days,True,13.0,10.0,38,38,13,67,7,False
9281,12889,1450468925,2015-12-18,883 days,True,1.0,0.0,6,6,1,8,1,False
9282,12890,1476266793,2016-10-12,584 days,True,0.0,0.0,3,2,0,3,2,False
9283,12891,1516697580,2018-01-23,116 days,True,0.0,0.0,1,1,0,1,1,False
9284,12892,1523550741,2018-04-12,37 days,True,9.0,9.0,25,25,9,31,3,False
9285,12893,1520951243,2018-03-13,67 days,True,16.0,2.0,30,29,24,36,1,False
9286,12894,1437235019,2015-07-18,1036 days,True,17.0,28.0,36,32,17,127,12,False
9287,12895,1499270602,2017-07-05,318 days,True,1.0,2.0,5,4,3,5,1,False
9288,12896,1500222596,2017-07-16,307 days,True,0.0,0.0,1,0,1,1,1,False
9289,12897,1518319331,2018-02-11,97 days,True,16.0,32.0,51,49,21,92,5,False
9290,12898,1524809393,2018-04-27,22 days,True,2.0,2.0,26,19,11,84,5,False
9291,12899,1502312798,2017-08-09,283 days,True,15.0,23.0,41,40,16,141,23,False
9292,12900,1504446913,2017-09-03,258 days,True,77.0,52.0,198,198,88,330,6,True
9293,12901,1462571614,2016-05-06,743 days,True,9.0,4.0,51,45,9,67,10,False
9294,12903,1447681961,2015-11-16,915 days,True,7.0,25.0,23,22,11,124,4,False
9295,12904,1435691311,2015-06-30,1054 days,True,2.0,1.0,9,9,3,18,3,False
9296,12905,1437255123,2015-07-18,1036 days,True,22.0,39.0,58,57,22,86,4,False
9297,12909,1454436100,2016-02-02,837 days,True,0.0,0.0,1,1,0,1,1,False
9298,12910,1473625466,2016-09-11,615 days,True,31.0,50.0,94,88,38,192,25,False
9299,12912,1526374997,2018-05-15,4 days,True,0.0,0.0,1,1,0,1,1,False
9300,12913,1455728553,2016-02-17,822 days,True,2.0,0.0,11,11,2,24,2,False
9301,12915,1477037754,2016-10-21,575 days,True,0.0,0.0,1,0,0,1,1,False
9302,12916,1513377695,2017-12-15,155 days,True,0.0,0.0,1,1,0,1,1,False
9303,12917,1485694330,2017-01-29,475 days,True,2.0,0.0,9,9,2,14,4,False
9304,12918,1464891755,2016-06-02,716 days,True,0.0,2.0,14,10,4,16,1,False
9305,12919,1519301627,2018-02-22,86 days,True,76.0,23.0,198,198,83,279,11,True
9306,12920,1441969205,2015-09-11,981 days,True,0.0,0.0,1,1,0,2,2,False
9307,12922,1519739782,2018-02-27,81 days,True,0.0,0.0,1,1,0,1,1,False
9308,12926,1522482809,2018-03-31,49 days,True,19.0,69.0,76,64,32,459,14,False
9309,12927,1474632321,2016-09-23,603 days,True,21.0,23.0,56,53,22,107,8,False
9310,12928,1516813462,2018-01-24,115 days,True,33.0,10.0,82,81,38,128,9,False
9311,12930,1437335908,2015-07-19,1035 days,True,0.0,0.0,1,0,0,1,1,False
9312,12931,1486313993,2017-02-05,468 days,True,29.0,9.0,72,72,31,79,4,False
9313,12934,1492431789,2017-04-17,397 days,True,2.0,0.0,8,8,2,15,2,False
9314,12935,1525279846,2018-05-02,17 days,True,26.0,201.0,79,72,70,382,17,False
9315,12938,1520862636,2018-03-12,68 days,True,0.0,0.0,3,2,1,5,3,False
9316,12939,1453843714,2016-01-26,844 days,True,18.0,17.0,50,47,18,67,3,False
9317,12941,1478457333,2016-11-06,559 days,True,15.0,8.0,41,39,17,109,14,False
9318,12942,1479963468,2016-11-24,541 days,True,2.0,0.0,8,8,2,14,5,False
9319,12944,1504026927,2017-08-29,263 days,True,0.0,0.0,1,1,0,1,1,False
9320,12946,1482584313,2016-12-24,511 days,True,0.0,0.0,1,1,0,1,1,False
9321,12950,1508796380,2017-10-23,208 days,True,29.0,96.0,69,69,35,91,1,False
9322,12951,1487315173,2017-02-17,456 days,True,30.0,9.0,73,72,31,146,25,False
9323,12952,1525429098,2018-05-04,15 days,True,0.0,0.0,1,1,0,1,1,False
9324,12954,1519191756,2018-02-21,87 days,True,0.0,0.0,1,1,0,1,1,False
9325,12957,1444232350,2015-10-07,955 days,True,2.0,1.0,9,9,3,9,1,False
9326,12958,1474386262,2016-09-20,606 days,True,0.0,0.0,1,1,0,1,1,False
9327,12960,1519650160,2018-02-26,82 days,True,79.0,412.0,198,198,101,857,11,True
9328,12961,1500899918,2017-07-24,299 days,True,75.0,23.0,193,193,79,608,34,True
9329,12962,1518464727,2018-02-12,96 days,True,5.0,1.0,16,16,6,18,1,False
9330,12963,1525637696,2018-05-06,13 days,True,0.0,0.0,1,1,0,1,1,False
9331,12964,1513191090,2017-12-13,157 days,True,0.0,0.0,1,1,0,2,2,False
9332,12965,1474499967,2016-09-21,605 days,True,0.0,0.0,1,0,1,1,1,False
9333,12966,1473335506,2016-09-08,618 days,True,19.0,5.0,35,35,19,103,11,False
9334,12967,1520875561,2018-03-12,68 days,True,0.0,0.0,1,1,0,1,1,False
9335,12969,1482266244,2016-12-20,515 days,True,0.0,0.0,1,1,0,1,1,False
9336,12970,1477555596,2016-10-27,569 days,True,0.0,0.0,1,1,0,2,2,False
9337,12971,1487854399,2017-02-23,450 days,True,0.0,0.0,10,8,0,16,2,False
9338,12972,1487416374,2017-02-18,455 days,True,69.0,100.0,191,184,90,232,6,True
9339,12973,1436472861,2015-07-09,1045 days,True,0.0,0.0,1,0,0,6,5,False
9340,12974,1499873259,2017-07-12,311 days,True,0.0,0.0,59,51,0,67,3,False
9341,12975,1436719837,2015-07-12,1042 days,True,0.0,0.0,1,1,0,1,1,False
9342,12976,1495976215,2017-05-28,356 days,True,8.0,67.0,27,26,9,103,45,False
9343,12978,1499184982,2017-07-04,319 days,True,0.0,0.0,1,1,0,2,1,False
9344,12979,1435729306,2015-07-01,1053 days,True,0.0,0.0,2,2,0,6,1,False
9345,12980,1513878417,2017-12-21,149 days,True,79.0,122.0,198,198,98,442,33,True
9346,12981,1522141477,2018-03-27,53 days,True,76.0,41.0,198,196,97,625,26,True
9347,12983,1446330067,2015-10-31,931 days,True,0.0,0.0,1,1,0,1,1,False
9348,12984,1482015691,2016-12-17,518 days,True,10.0,1.0,52,47,15,106,7,False
9349,12985,1523968890,2018-04-17,32 days,True,0.0,0.0,6,6,0,6,1,False
9350,12986,1453652869,2016-01-24,846 days,True,10.0,1.0,31,30,11,127,10,False
9351,12988,1519753996,2018-02-27,81 days,True,0.0,0.0,2,2,0,2,1,False
9352,12989,1520844669,2018-03-12,68 days,True,0.0,0.0,7,5,2,7,1,False
9353,12990,1477513842,2016-10-26,570 days,True,17.0,20.0,41,41,17,63,4,False
9354,12991,1504528095,2017-09-04,257 days,True,75.0,48.0,182,182,83,376,15,True
9355,12992,1523471925,2018-04-11,38 days,True,0.0,0.0,1,0,1,1,1,False
9356,12994,1523866081,2018-04-16,33 days,True,0.0,0.0,2,2,0,4,2,False
9357,12995,1521155042,2018-03-15,65 days,True,10.0,3.0,32,31,11,170,33,False
9358,12998,1495012242,2017-05-17,367 days,True,0.0,0.0,1,1,0,1,1,False
9359,12999,1459717810,2016-04-03,776 days,True,0.0,0.0,1,0,0,1,1,False
9360,13001,1435272384,2015-06-25,1059 days,True,2.0,0.0,10,10,2,12,1,False
9361,13003,1504728083,2017-09-06,255 days,True,2.0,1.0,12,12,3,15,1,False
9362,13004,1517753449,2018-02-04,104 days,True,76.0,31.0,198,198,90,282,16,True
9363,13005,1482230677,2016-12-20,515 days,True,0.0,0.0,14,14,0,28,1,False
9364,13006,1509714257,2017-11-03,197 days,True,0.0,0.0,1,1,0,1,1,False
9365,13007,1438205245,2015-07-29,1025 days,True,0.0,0.0,1,1,0,1,1,False
9366,13008,1437509975,2015-07-21,1033 days,True,0.0,0.0,1,1,0,4,4,False
9367,13009,1438662057,2015-08-04,1019 days,True,0.0,0.0,1,1,0,5,4,False
9368,13013,1523809966,2018-04-15,34 days,True,7.0,1.0,23,23,7,62,4,False
9369,13016,1473749053,2016-09-13,613 days,True,0.0,0.0,10,8,0,10,1,False
9370,13017,1516370683,2018-01-19,120 days,True,75.0,30.0,193,193,102,530,38,True
9371,13018,1525783125,2018-05-08,11 days,True,13.0,8.0,36,36,13,75,3,False
9372,13019,1518952126,2018-02-18,90 days,True,49.0,46.0,121,117,60,258,17,False
9373,13020,1500315617,2017-07-17,306 days,True,9.0,14.0,36,32,14,97,3,False
9374,13022,1491677534,2017-04-08,406 days,True,53.0,74.0,176,153,72,473,19,False
9375,13023,1444289115,2015-10-08,954 days,True,0.0,0.0,2,1,0,2,1,False
9376,13025,1514215800,2017-12-25,145 days,True,0.0,0.0,1,0,1,1,1,False
9377,13026,1473885008,2016-09-14,612 days,True,0.0,0.0,1,0,0,2,1,False
9378,13027,1525279651,2018-05-02,17 days,True,53.0,61.0,157,145,66,487,31,False
9379,13030,1450044769,2015-12-13,888 days,True,0.0,0.0,3,3,0,3,1,False
9380,13032,1436176712,2015-07-06,1048 days,True,18.0,41.0,43,39,21,56,1,False
9381,13033,1435740850,2015-07-01,1053 days,True,0.0,0.0,6,6,0,6,1,False
9382,13034,1509960714,2017-11-06,194 days,True,9.0,39.0,31,30,12,124,15,False
9383,13035,1455564034,2016-02-15,824 days,True,0.0,0.0,1,1,0,3,1,False
9384,13039,1513801816,2017-12-20,150 days,True,0.0,0.0,90,54,36,129,6,False
9385,13040,1478720549,2016-11-09,556 days,True,15.0,12.0,41,39,15,87,7,False
9386,13041,1435492278,2015-06-28,1056 days,True,0.0,0.0,4,4,0,5,1,False
9387,13042,1524670668,2018-04-25,24 days,True,16.0,8.0,43,42,19,56,2,False
9388,13043,1453651197,2016-01-24,846 days,True,0.0,0.0,2,1,0,2,1,False
9389,13048,1486396377,2017-02-06,467 days,True,0.0,0.0,29,20,0,35,3,False
9390,13049,1483691427,2017-01-06,498 days,True,9.0,33.0,29,29,9,67,9,False
9391,13050,1505215076,2017-09-12,249 days,True,0.0,0.0,1,0,1,1,1,False
9392,13052,1434749433,2015-06-19,1065 days,True,0.0,0.0,1,1,0,1,1,False
9393,13053,1475221829,2016-09-30,596 days,True,30.0,15.0,67,67,33,129,10,False
9394,13054,1526658661,2018-05-18,1 days,True,27.0,119.0,86,84,32,468,9,False
9395,13058,1524239381,2018-04-20,29 days,True,9.0,0.0,36,32,13,82,5,False
9396,13059,1519492329,2018-02-24,84 days,True,0.0,0.0,1,1,0,1,1,False
9397,13060,1487920424,2017-02-24,449 days,True,21.0,25.0,117,95,39,409,25,False
9398,13061,1437390099,2015-07-20,1034 days,True,0.0,0.0,1,0,0,1,1,False
9399,13062,1521728291,2018-03-22,58 days,True,15.0,17.0,41,40,17,88,13,False
9400,13063,1518759970,2018-02-16,92 days,True,55.0,545.0,198,177,174,700,16,True
9401,13064,1509376096,2017-10-30,201 days,True,25.0,14.0,60,59,39,186,14,False
9402,13065,1452698113,2016-01-13,857 days,True,0.0,0.0,3,3,0,3,2,False
9403,13066,1496746653,2017-06-06,347 days,True,0.0,0.0,1,1,0,2,2,False
9404,13067,1446259483,2015-10-31,931 days,True,0.0,0.0,1,1,0,1,1,False
9405,13068,1494883641,2017-05-15,369 days,True,7.0,19.0,17,17,7,34,2,False
9406,13069,1466854476,2016-06-25,693 days,True,0.0,0.0,1,1,0,1,1,False
9407,13070,1482755486,2016-12-26,509 days,True,2.0,2.0,7,7,4,8,2,False
9408,13071,1500355802,2017-07-18,305 days,True,77.0,36.0,193,193,97,464,15,True
9409,13072,1481911877,2016-12-16,519 days,True,0.0,0.0,3,2,0,5,1,False
9410,13074,1462036771,2016-04-30,749 days,True,8.0,1.0,43,41,9,91,12,False
9411,13075,1522326234,2018-03-29,51 days,True,0.0,0.0,1,1,0,1,1,False
9412,13076,1472735168,2016-09-01,625 days,True,26.0,53.0,68,66,36,145,12,False
9413,13080,1459446481,2016-03-31,779 days,True,0.0,0.0,5,3,0,5,1,False
9414,13081,1519535600,2018-02-25,83 days,True,0.0,0.0,1,1,0,1,1,False
9415,13082,1519133936,2018-02-20,88 days,True,77.0,110.0,198,198,86,454,32,True
9416,13085,1504902321,2017-09-08,253 days,True,27.0,1.0,61,61,28,136,5,False
9417,13086,1460313035,2016-04-10,769 days,True,1.0,2.0,1,1,1,1,1,False
9418,13087,1508691203,2017-10-22,209 days,True,29.0,85.0,69,69,51,112,10,False
9419,13088,1471964175,2016-08-23,634 days,True,0.0,0.0,1,0,0,2,1,False
9420,13090,1526583293,2018-05-17,2 days,True,0.0,0.0,1,0,1,1,1,False
9421,13091,1499867300,2017-07-12,311 days,True,66.0,36.0,164,161,87,411,27,False
9422,13092,1502297851,2017-08-09,283 days,True,76.0,165.0,193,193,122,887,28,True
9423,13094,1486064503,2017-02-02,471 days,True,0.0,0.0,2,0,1,2,1,False
9424,13096,1518797923,2018-02-16,92 days,True,0.0,0.0,2,2,0,2,1,False
